t,x,y,z,qw,qx,qy,qz,vx,vy,vz
0.5205,0.022490018,0.038815303,0.041442949,0.010649832,-0.71863479,0.010971267,0.69521957,0.0042730719,0.03904821,-0.016418629
0.5305,0.022465726,0.039238758,0.04132589,0.010142283,-0.71485464,0.011339764,0.69910757,0.0048722221,0.045076758,-0.011532997
0.5405,0.022444963,0.039663599,0.041205107,0.0096158577,-0.71132667,0.011709565,0.70269822,0.0045875652,0.03538003,-0.0060114302
0.5505,0.022437606,0.039864819,0.041082269,0.0092786294,-0.70812001,0.011895346,0.70593092,0.0055710238,0.0070284455,-0.0052255431
0.5605,0.02243616,0.039820228,0.041128752,0.0088801103,-0.7057418,0.01183377,0.70831463,0.0057106557,-0.01332231,0.011939923
0.5705,0.022429558,0.03961152,0.041238666,0.0080306457,-0.70418197,0.011386781,0.7098828,0.0058190414,-0.025769305,0.011569504
0.5805,0.022412153,0.039315349,0.041400573,0.0069626777,-0.70295095,0.010731237,0.71112328,0.0050055433,-0.031835681,0.022230574
0.5905,0.022385363,0.038972473,0.041617861,0.0058238696,-0.7017696,0.0099725594,0.71231036,0.0047426175,-0.035506204,0.023902024
0.6005,0.022359655,0.038578713,0.041751574,0.0047399282,-0.70076616,0.0090900894,0.71331739,0.0050738422,-0.042037547,0.0052890674
0.6105,0.022314874,0.038165178,0.042049259,0.0036288957,-0.69920149,0.0078612732,0.71487223,0.0056041708,-0.041109211,0.048718246
0.6205,0.022273325,0.037737412,0.042610821,0.0021244533,-0.69671836,0.0065692371,0.71731155,0.010741088,-0.041221316,0.069089968
0.6305,0.0222695,0.037322881,0.043377816,0.00062502594,-0.69372302,0.0051313645,0.72022333,0.015989974,-0.042065998,0.077743376
0.6405,0.022322852,0.036859674,0.044080066,-0.0010434828,-0.6911139,0.0032755718,0.72273769,0.022651988,-0.047131695,0.069936848
0.6505,0.022425795,0.036389613,0.044793156,-0.0029178265,-0.68914941,0.0010410569,0.72461265,0.029038594,-0.046277657,0.069364402
0.6605,0.022617565,0.03594534,0.045500318,-0.0048791232,-0.68733002,-0.0013081183,0.7263277,0.038270202,-0.042803656,0.07110141
0.6705,0.022872886,0.035488419,0.046150702,-0.0067897375,-0.68608252,-0.0041617968,0.72748014,0.043551617,-0.048272172,0.054358009
0.6805,0.023180644,0.03499985,0.046701941,-0.0084540169,-0.68559307,-0.0077087016,0.72789508,0.0476626,-0.050705766,0.045919273
0.6905,0.023505311,0.034570731,0.047273549,-0.010420093,-0.68550576,-0.010940415,0.72791042,0.046659339,-0.036962875,0.058314306
0.7005,0.023835655,0.034213092,0.047864228,-0.012962906,-0.68604319,-0.013764941,0.72731508,0.047416441,-0.033607388,0.056958339
0.7105,0.024172742,0.033881239,0.048415689,-0.015761224,-0.68711296,-0.016509474,0.72619199,0.047188862,-0.030980835,0.053471535
0.7205,0.024511631,0.033573115,0.048928478,-0.018504931,-0.68838476,-0.019136319,0.72485708,0.046189816,-0.028574014,0.049941154
0.7305,0.024858524,0.03322652,0.049578284,-0.021181458,-0.68920853,-0.021732434,0.72392725,0.049784354,-0.037038605,0.077451059
0.7405,0.025202894,0.032876273,0.050469312,-0.023654484,-0.68953849,-0.02434325,0.72345321,0.041819231,-0.019437847,0.095547748
0.7505,0.025485332,0.033014137,0.051426629,-0.024898956,-0.69054675,-0.026244288,0.72238249,0.030365548,0.039979051,0.090356499
0.7605,0.02577726,0.033757435,0.052211218,-0.024850373,-0.69216517,-0.027003957,0.72080553,0.026792991,0.10082462,0.064252328
0.7705,0.026105028,0.035018467,0.052724685,-0.023777357,-0.69427183,-0.026653875,0.71882601,0.023720839,0.14476378,0.037321288
0.7805,0.026458826,0.036657972,0.052977138,-0.021945318,-0.69668304,-0.025347793,0.71659517,0.021206532,0.17734333,0.013001747
0.7905,0.026855167,0.038646924,0.052848789,-0.019427957,-0.69959424,-0.023071665,0.71390347,0.021060303,0.21401281,-0.034721733
0.8005,0.027304344,0.040942199,0.05228461,-0.016323033,-0.70309401,-0.019878681,0.71063156,0.021164337,0.23985365,-0.072617451
0.8105,0.027794428,0.043443224,0.051380322,-0.012814922,-0.70697954,-0.015986625,0.70693715,0.021504622,0.25649722,-0.10222506
0.8205,0.028330803,0.046083826,0.050079323,-0.0090478278,-0.71135973,-0.011529656,0.70267528,0.023678195,0.26881928,-0.14890795
0.8305,0.028914637,0.048792845,0.048374935,-0.005164058,-0.71624837,-0.0066642899,0.69779452,0.025971974,0.27202838,-0.1830541
0.8405,0.029533113,0.051484482,0.04638495,-0.0013083191,-0.72142278,-0.0016076602,0.69249179,0.028308888,0.26718467,-0.20666072
0.8505,0.030181939,0.054085285,0.044121936,0.002378182,-0.72686875,0.0034659037,0.68676353,0.031514572,0.25563082,-0.23677375
0.8605,0.030848311,0.056524601,0.041639479,0.0057671635,-0.73249921,0.0083627945,0.68069209,0.032126509,0.22261573,-0.22695939
0.8705,0.031256712,0.057913896,0.040398959,0.007665185,-0.7357081,0.010805342,0.67716916,0.01619121,0.084830552,-0.055013876
0.8805,0.031480789,0.058537733,0.040298634,0.0081474763,-0.73688272,0.011754549,0.67586929,0.01715894,0.048899785,0.019294922
0.8905,0.0317131,0.059011866,0.040645741,0.0082112455,-0.73754638,0.012170184,0.67513687,0.025069276,0.0526353,0.046131133
0.9005,0.031994279,0.05955518,0.041159637,0.0081201659,-0.73784965,0.01248605,0.67480075,0.029111593,0.0562905,0.054050561
0.9105,0.032343713,0.060166415,0.04166459,0.0081201259,-0.73824769,0.012650018,0.67436221,0.037457728,0.06430895,0.046965227
0.9205,0.032767903,0.060728669,0.042075198,0.0077383852,-0.73890669,0.01313688,0.67363525,0.043357627,0.033338533,0.041157744
0.9305,0.033227618,0.06072601,0.042347984,0.0070825429,-0.74011676,0.013808076,0.67229931,0.043005371,-0.025930179,0.0075363128
0.9405,0.033682241,0.060175627,0.042315129,0.0063175605,-0.74185757,0.01436975,0.67037373,0.042608663,-0.072923739,0.014827449
0.9505,0.034105397,0.059207981,0.042443653,0.0055295063,-0.74325817,0.014740605,0.66881943,0.033560991,-0.12274817,-0.014118448
0.9605,0.034303,0.057932238,0.042505154,0.0048613205,-0.74423697,0.01470814,0.667736,0.010246379,-0.13530242,0.016334183
0.9705,0.034318471,0.056419195,0.042523678,0.0043002755,-0.74487086,0.014324591,0.66704101,-0.0026298934,-0.16262417,-0.002650488
0.9805,0.034228959,0.054712041,0.042518275,0.0037698906,-0.74526373,0.013703763,0.66661831,-0.008965363,-0.17888215,-0.0010264749
0.9905,0.034091451,0.052858055,0.042521482,0.0032508934,-0.74546649,0.012933072,0.6664097,-0.011209913,-0.1908128,0.0016003918
1.0005,0.033936216,0.050902346,0.042514726,0.0027507249,-0.74553106,0.012060745,0.66635607,-0.012176642,-0.20249539,-0.0096650897
1.0105,0.033724052,0.048963676,0.04251301,0.002304212,-0.74533489,0.01117212,0.66659267,-0.022164272,-0.1883133,8.9856792e-05
1.0205,0.033510192,0.047046382,0.042494474,0.001801908,-0.74508543,0.010324207,0.6668867,-0.011834566,-0.19344568,-0.00086769319
1.0305,0.033377805,0.045127499,0.042451597,0.0017461818,-0.744774,0.0090921547,0.66725256,-0.0093109443,-0.18954852,-0.008069068
1.0405,0.03318385,0.043339608,0.042401037,0.0017654601,-0.74390002,0.0079353207,0.66824148,-0.018194174,-0.16877049,-0.0030286717
1.0505,0.032918688,0.041745024,0.042337633,0.001657369,-0.74261169,0.0070190726,0.6696834,-0.023286122,-0.14858618,-0.003576044
1.0605,0.032635137,0.04030287,0.042276919,0.0013269302,-0.74046851,0.0064339321,0.67205895,-0.021165792,-0.13260395,-0.0008677486
1.0705,0.032344827,0.039100343,0.042170936,0.0012965272,-0.73751254,0.005678511,0.67530832,-0.01902798,-0.11554502,-0.013081896
1.0805,0.032091575,0.038032639,0.042051806,0.0013813782,-0.73418174,0.0049387677,0.67893363,-0.016642154,-0.097439048,-0.017740613
1.0905,0.031874659,0.037080729,0.041904446,0.0016732999,-0.73053093,0.0041152043,0.68286516,-0.011043027,-0.096015358,-0.023766487
1.1005,0.031686824,0.036184649,0.041733085,0.0019636539,-0.72654913,0.0033602559,0.68710349,-0.0085281771,-0.080336773,-0.016032427
1.1105,0.031542903,0.035549101,0.041580102,0.0020699469,-0.72236022,0.0028652387,0.69150793,-0.0036515137,-0.057152872,-0.016333545
1.1205,0.031429606,0.034930795,0.041420483,0.0023290855,-0.71827444,0.002390919,0.69575189,-0.0022438075,-0.06466574,-0.016759114
1.1305,0.031324844,0.034286505,0.041321412,0.0026768949,-0.71431032,0.0019007258,0.6998214,-0.0031537481,-0.065664321,-0.014142439
1.1405,0.03121721,0.03365211,0.041221176,0.0028567535,-0.71053174,0.0015333022,0.70365768,-0.0034947146,-0.062764203,-0.013086448
1.1505,0.031096636,0.033295105,0.041254257,0.0030324256,-0.70726281,0.0014054833,0.70694282,-0.008310303,-0.017770745,0.010312683
1.1605,0.030962439,0.033230941,0.041373946,0.0031855131,-0.70470296,0.0016261737,0.70949345,-0.010614607,0.0015565093,0.012151329
1.1705,0.030836154,0.033300157,0.041467192,0.0032763208,-0.70274514,0.0020148025,0.71143128,-0.010146565,0.01142728,0.007696294
1.1805,0.030736229,0.033456241,0.041604802,0.003637464,-0.7009496,0.0026648655,0.71319656,-0.0097575323,0.019778446,0.018732382
1.1905,0.030662114,0.033676589,0.041822121,0.0043870198,-0.69909259,0.0035840715,0.71500871,-0.0081058206,0.024262794,0.023867592
1.2005,0.030612609,0.033937855,0.042024884,0.0051612258,-0.69730959,0.0048015821,0.71673541,-0.0061674475,0.027193661,0.021907002
1.2105,0.030639522,0.034254876,0.042439519,0.0064252814,-0.6949445,0.0063045654,0.71900703,0.0036454475,0.035016845,0.057042238
1.2205,0.03077063,0.034626802,0.043120766,0.0086568358,-0.69175701,0.0077159561,0.72203723,0.012802014,0.037197914,0.074932011
1.2305,0.030992333,0.035008185,0.043925833,0.010861749,-0.68819351,0.0095553034,0.72538294,0.020768605,0.036594604,0.084918056
1.2405,0.031304699,0.035409521,0.044735354,0.013295965,-0.68506916,0.011538578,0.72826529,0.026487908,0.041943715,0.075531216
1.2505,0.031691075,0.035846475,0.045461484,0.015884074,-0.68278033,0.013659376,0.73032331,0.030750262,0.044257119,0.069485038
1.2605,0.032126748,0.036293337,0.046097689,0.018391969,-0.68103405,0.015903392,0.73184796,0.035216608,0.043271227,0.061996614
1.2705,0.032614213,0.036692423,0.046692155,0.0207054,-0.67998814,0.018339567,0.73270122,0.038133297,0.037923742,0.057343215
1.2805,0.033133953,0.037039824,0.047204648,0.02287808,-0.67984903,0.020836727,0.73269893,0.039551491,0.033102245,0.048123494
1.2905,0.033667047,0.037334762,0.047625902,0.024900141,-0.68031956,0.023294958,0.73212201,0.039143342,0.02756891,0.041472508
1.3005,0.034196705,0.037576212,0.047965755,0.026890487,-0.68167369,0.025566481,0.73071488,0.037668583,0.022800117,0.029249758
1.3105,0.034711455,0.037771723,0.04819051,0.028895401,-0.6838486,0.027576041,0.72852983,0.034662165,0.01802217,0.017194258
1.3205,0.035190788,0.03793614,0.048318747,0.030816319,-0.68645248,0.029375218,0.7259273,0.030940752,0.017087835,0.0092059394
1.3305,0.035664097,0.038135324,0.048518952,0.032671424,-0.68881281,0.031329065,0.7235247,0.033736635,0.02366209,0.029663816
1.3405,0.036162753,0.038374825,0.048896478,0.034604731,-0.69050752,0.033405013,0.72172431,0.036736022,0.025064822,0.044963958
1.3505,0.036659178,0.03854914,0.049348972,0.03628426,-0.69189132,0.035421219,0.72021885,0.034326529,-0.000571645,0.043698211
1.3605,0.037060221,0.038131484,0.049630177,0.036517039,-0.69437053,0.036660681,0.71775488,0.029495247,-0.071793375,0.019530801
1.3705,0.037366152,0.037127623,0.049680185,0.035665809,-0.69760057,0.036751729,0.71465426,0.024980119,-0.12204825,-0.0044949687
1.3805,0.037582784,0.035696664,0.049514261,0.034001599,-0.70116379,0.035820561,0.71128765,0.021301269,-0.16000995,-0.023305596
1.3905,0.037731576,0.033816484,0.049053333,0.031566723,-0.70509377,0.033857371,0.70760158,0.020017354,-0.21172143,-0.06258182
1.4005,0.037828822,0.031496314,0.048274233,0.028412744,-0.70938341,0.030871117,0.70357293,0.019291297,-0.25032554,-0.090679502
1.4105,0.03788828,0.028853915,0.047285624,0.024688926,-0.71378399,0.027019233,0.69940892,0.019869905,-0.27779338,-0.1074657
1.4205,0.037943871,0.025983296,0.046053202,0.020574073,-0.71836447,0.022494046,0.69499871,0.023634254,-0.29692082,-0.13861213
1.4305,0.038008865,0.022977358,0.044542834,0.016249544,-0.7231972,0.017479475,0.69022911,0.024612806,-0.30578967,-0.16573439
1.4405,0.038075174,0.019934165,0.042798104,0.011861786,-0.7281598,0.012165624,0.68519676,0.025835601,-0.30500939,-0.18547933
1.4505,0.038187224,0.017109099,0.041171673,0.0080223657,-0.73261613,0.0074135043,0.6805544,0.027946691,-0.23896679,-0.092286087
1.4605,0.038400975,0.01511728,0.040902776,0.0063364571,-0.73440714,0.0055139065,0.6786572,0.028637411,-0.17252225,0.013955935
1.4705,0.038667656,0.013590681,0.041242082,0.005632312,-0.73494113,0.004824466,0.67809036,0.030231697,-0.13589163,0.044316362
1.4805,0.038984156,0.012293847,0.041814961,0.0062573359,-0.73494084,0.0036638302,0.67809246,0.035776475,-0.12616187,0.053569772
1.4905,0.03935269,0.011093341,0.042348083,0.006474231,-0.73527243,0.0030710371,0.6777338,0.040351461,-0.11953882,0.043142536
1.5005,0.039761848,0.0097997985,0.042673837,0.0055984368,-0.73613614,0.001924313,0.67680761,0.048805451,-0.13682927,0.022123011
1.5105,0.040201075,0.008392513,0.042836637,0.003891171,-0.73740024,-5.8662429e-05,0.67544485,0.054121961,-0.14154656,0.0015348189
1.5205,0.040648833,0.0072984224,0.042623573,0.0023129107,-0.73952057,-0.0025417154,0.67312519,0.049347382,-0.074191183,-0.045839264
1.5305,0.041060481,0.0069971329,0.042312294,0.0015566311,-0.74172129,-0.0044740882,0.6706915,0.041005619,0.005881118,-0.0078269947
1.5405,0.041444506,0.0073616841,0.042455644,0.0015757249,-0.74304959,-0.0055061844,0.66921186,0.037476141,0.059013562,0.024441156
1.5505,0.041809718,0.0081717814,0.042803311,0.0017912747,-0.74388057,-0.0061386737,0.66828198,0.035226184,0.099028018,0.037774213
1.5605,0.042166976,0.0094507648,0.04291501,0.0022425658,-0.74486621,-0.0061764638,0.66718149,0.029923501,0.15422656,-0.021968822
1.5705,0.042515808,0.011073014,0.042873963,0.0025674994,-0.74583319,-0.0056524725,0.66610383,0.031784369,0.16690055,0.01764873
1.5805,0.042853598,0.012925709,0.042842318,0.0028008925,-0.74657754,-0.0047844161,0.66527531,0.02085483,0.19336604,-0.0033785842
1.5905,0.042995787,0.014871301,0.042852929,0.0032261541,-0.74676528,-0.0040195368,0.66506771,0.0039672087,0.19852956,-0.00036823891
1.6005,0.043014833,0.016855753,0.042844425,0.0037082272,-0.74662307,-0.0032491554,0.66522905,-0.0046388048,0.20296992,-0.011010675
1.6105,0.04298161,0.018830887,0.042820619,0.0041912303,-0.74629462,-0.0024642923,0.665598,-0.007174461,0.19703284,-0.0038943391
1.6205,0.04291761,0.020736556,0.042775499,0.0046147902,-0.74585632,-0.0016522242,0.66608883,-0.014448255,0.18349849,-0.014096332
1.6305,0.042783327,0.022458062,0.042719163,0.0048945106,-0.74497983,-0.00086918791,0.66706847,-0.01435882,0.16734613,-0.00084251995
1.6405,0.042605899,0.02393837,0.042647611,0.0050378043,-0.74365168,-0.00015407733,0.66854826,-0.018317943,0.13986395,-0.015069119
1.6505,0.042420161,0.025221033,0.04256677,0.0052277719,-0.74212186,0.00039025142,0.67024448,-0.019082391,0.11345931,-0.006493935
1.6605,0.042220504,0.02631915,0.042487549,0.0052402983,-0.73988154,0.00083087681,0.67271625,-0.018209906,0.1022739,-0.01271845
1.6705,0.041993661,0.027273414,0.042321744,0.0049750786,-0.73692585,0.0014488392,0.67595373,-0.017357467,0.094831476,-0.018058783
1.6805,0.041770132,0.028143169,0.042156014,0.004718167,-0.73362609,0.001990919,0.67953406,-0.016935148,0.082174989,-0.016639731
1.6905,0.041547807,0.028955051,0.041986214,0.0043676293,-0.72991052,0.0024716354,0.68352428,-0.014623088,0.082876593,-0.010801046
1.7005,0.041344081,0.029766678,0.04176791,0.0039071358,-0.72591005,0.0028871113,0.68777249,-0.012870852,0.075483848,-0.02442987
1.7105,0.041143505,0.03042438,0.041529594,0.0032221446,-0.72188737,0.0034703167,0.69199436,-0.010955795,0.064252059,-0.020645428
1.7205,0.040965439,0.031044619,0.041405264,0.0032564435,-0.71779471,0.0033172389,0.69623929,-0.0084036975,0.059270117,-0.022341688
1.7305,0.040822267,0.031661336,0.041257134,0.003174057,-0.71394334,0.0032171936,0.70018889,-0.00521912,0.062822507,-0.01992476
1.7405,0.040710021,0.032278153,0.041142195,0.002745592,-0.71030069,0.0034594946,0.70388453,-0.0031568402,0.061435432,-0.0090915116
1.7505,0.040632577,0.032780961,0.041080914,0.0021910878,-0.70726509,0.0036915447,0.70693541,0.0011727954,0.036635464,0.0052723439
1.7605,0.040549024,0.032963973,0.041151341,0.0011205411,-0.7052247,0.003495406,0.70897436,-0.0025113811,0.0066250113,0.012187621
1.7705,0.040435666,0.032911701,0.041209902,-0.00029367994,-0.70396739,0.0030013275,0.71022589,-0.0041292173,-0.012652476,0.0038809267
1.7805,0.04031057,0.032722764,0.041288017,-0.0015992726,-0.70301147,0.0021027837,0.7111736,-0.0047700928,-0.021512501,0.01680603
1.7905,0.040182423,0.032456876,0.041439885,-0.0029609721,-0.70204975,0.0011640386,0.7121208,-0.0041354902,-0.028060766,0.021004698
1.8005,0.040065755,0.032143744,0.041617411,-0.0043180894,-0.70114404,0.00022539332,0.71300655,-0.0027953394,-0.031840618,0.020745955
1.8105,0.039954058,0.031760588,0.041864623,-0.0057858058,-0.69969661,-0.00096515135,0.71441602,0.0014500375,-0.038994723,0.045666619
1.8205,0.039872668,0.031350531,0.042450488,-0.0075021969,-0.69728169,-0.002325079,0.71675419,0.0079974742,-0.043268701,0.061689023
1.8305,0.039841553,0.030906096,0.043169711,-0.009124432,-0.69439142,-0.0039566309,0.71952876,0.014423465,-0.0444342,0.074761032
1.8405,0.039876234,0.03043304,0.043905405,-0.010900484,-0.69179217,-0.0059715876,0.72198969,0.021860959,-0.049500683,0.065720623
1.8505,0.039971758,0.029938989,0.044589711,-0.012962037,-0.68982072,-0.008284282,0.72381678,0.029905517,-0.048737011,0.063488984
1.8605,0.040163842,0.029483207,0.04532156,-0.015113294,-0.68791343,-0.010681657,0.72555675,0.038825149,-0.043300131,0.073945253
1.8705,0.040417766,0.029015386,0.045997114,-0.017181021,-0.68657886,-0.013589656,0.72672526,0.044002747,-0.048619276,0.057283327
1.8805,0.0407251,0.028525488,0.046571862,-0.019040626,-0.68599422,-0.017125238,0.72715618,0.04875451,-0.05002664,0.04755437
1.8905,0.041065007,0.02807397,0.047130444,-0.020869732,-0.68579752,-0.020651421,0.72719993,0.048823569,-0.038513642,0.057250702
1.9005,0.04140918,0.02770651,0.047729844,-0.023374869,-0.68621393,-0.023646346,0.72663946,0.049139342,-0.033651345,0.05807463
1.9105,0.041758593,0.027375324,0.04829845,-0.026188403,-0.68717592,-0.026489246,0.72553549,0.048734623,-0.030195292,0.05528128
1.9205,0.042108551,0.027073137,0.048830573,-0.028964688,-0.68834821,-0.029180539,0.72421425,0.047555394,-0.027434166,0.051919189
1.9305,0.042469803,0.026738867,0.049502363,-0.031683252,-0.68906648,-0.031817804,0.72330574,0.051942971,-0.03483774,0.079897429
1.9405,0.042845597,0.026379698,0.050422702,-0.034253293,-0.68913811,-0.034461888,0.72299914,0.046640958,-0.02974911,0.10100596
1.9505,0.043140761,0.026395673,0.051458218,-0.035731744,-0.68984303,-0.03665153,0.72214714,0.032393881,0.026784886,0.099475735
1.9605,0.043420136,0.026995983,0.052347922,-0.035903792,-0.6912185,-0.037790364,0.72076334,0.026694679,0.085911061,0.075135733
1.9705,0.043716535,0.028106316,0.052980368,-0.035045204,-0.69311013,-0.037856471,0.71898336,0.022022358,0.12952478,0.049110305
1.9805,0.044024239,0.029601904,0.05335486,-0.033412064,-0.69532546,-0.036960493,0.71696587,0.018248018,0.16334689,0.025404271
1.9905,0.044364265,0.031471235,0.053351811,-0.031051051,-0.69805581,-0.035051898,0.71451052,0.016611323,0.20310021,-0.022410181
2.0005,0.044746452,0.033688616,0.052913402,-0.028030245,-0.70139337,-0.032147062,0.71149716,0.015297827,0.23366713,-0.060400372
