t,x,y,z,qw,qx,qy,qz,vx,vy,vz
17.25792098,0.16449690,-1.28693712,-0.13687646,-0.03955571,-0.99679041,-0.02674238,-0.06425875,-0.00319118,-0.10944638,-0.04943049
17.26291203,0.16475794,-1.29162288,-0.13751701,-0.03884005,-0.99677974,-0.02737369,-0.06459370,-0.00330696,-0.10921367,-0.04933171
17.26790190,0.16498460,-1.29626775,-0.13815656,-0.03850144,-0.99671793,-0.02772892,-0.06559019,-0.00333079,-0.10896628,-0.04918952
17.27289295,0.16368321,-1.29308677,-0.14228059,-0.03761240,-0.99667710,-0.02798242,-0.06661210,-0.00188949,-0.10941789,-0.04774335
17.27788401,0.16389260,-1.29740453,-0.14303622,-0.03672810,-0.99668062,-0.02763325,-0.06719645,-0.00210248,-0.10927136,-0.04736468
17.28287482,0.16454640,-1.30193090,-0.14364728,-0.03550932,-0.99675924,-0.02705014,-0.06692158,-0.00225383,-0.10905650,-0.04703626
17.28786612,0.16503295,-1.30636752,-0.14435500,-0.03454782,-0.99685270,-0.02629632,-0.06633084,-0.00250531,-0.10891169,-0.04661651
17.29285717,0.16558428,-1.31081581,-0.14501308,-0.03401582,-0.99692369,-0.02570623,-0.06576739,-0.00249911,-0.10854507,-0.04614891
17.29784703,0.16579881,-1.31516910,-0.14576583,-0.03383867,-0.99692440,-0.02528181,-0.06601181,-0.00219383,-0.10781409,-0.04663264
17.30283809,0.16614908,-1.31955612,-0.14653717,-0.03359702,-0.99690443,-0.02511186,-0.06649927,-0.00052481,-0.10894951,-0.04282499
17.30782890,0.16608642,-1.31104147,-0.14551069,-0.03335403,-0.99692166,-0.02445764,-0.06660800,-0.00041429,-0.10851499,-0.04233264
17.31281996,0.16651300,-1.31517017,-0.14625944,-0.03257820,-0.99693239,-0.02456263,-0.06679191,-0.00077210,-0.10792826,-0.04239642
17.31781101,0.16682984,-1.31926060,-0.14713831,-0.03178954,-0.99693948,-0.02469063,-0.06701827,-0.00083474,-0.10728730,-0.04203878
17.32280183,0.16713414,-1.32337689,-0.14793399,-0.03111327,-0.99697256,-0.02494419,-0.06674987,-0.00098526,-0.10664944,-0.04173625
17.32779288,0.16742921,-1.32750571,-0.14866832,-0.03074357,-0.99696690,-0.02502771,-0.06697419,-0.00103251,-0.10633053,-0.04141928
17.33278298,0.16785404,-1.33152461,-0.14992243,-0.03031044,-0.99699748,-0.02512523,-0.06667928,-0.00111911,-0.10587731,-0.04117231
17.33777404,0.16785695,-1.32531309,-0.14779292,-0.03027242,-0.99699086,-0.02488661,-0.06688388,0.00117244,-0.10789446,-0.04243282
17.34276509,0.16830292,-1.32906806,-0.14889608,-0.02999472,-0.99701190,-0.02482898,-0.06671657,0.00131700,-0.10765520,-0.04226814
17.34775591,0.16869462,-1.33286476,-0.14986809,-0.02972447,-0.99703807,-0.02480938,-0.06645375,0.00141000,-0.10756455,-0.04217672
17.35274696,0.16912742,-1.33663630,-0.15093033,-0.02929419,-0.99706882,-0.02483256,-0.06617424,0.00140177,-0.10756546,-0.04197271
17.35773706,0.16956156,-1.34040189,-0.15198475,-0.02870603,-0.99710453,-0.02495003,-0.06584950,0.00149564,-0.10738577,-0.04183383
17.36272788,0.16992432,-1.34416270,-0.15305561,-0.02819864,-0.99711293,-0.02519618,-0.06584766,0.00161044,-0.10725458,-0.04169353
17.36771894,0.16880165,-1.33672023,-0.14912407,-0.02807278,-0.99705589,-0.02517261,-0.06676707,-0.00130477,-0.10594957,-0.04772869
17.37270975,0.16908082,-1.34023571,-0.15007308,-0.02762986,-0.99705029,-0.02555729,-0.06688912,-0.00216102,-0.10516830,-0.04416820
17.37770104,0.16950262,-1.34377277,-0.15080670,-0.02718081,-0.99703348,-0.02576947,-0.06724220,-0.00224134,-0.10495494,-0.04391224
17.38269114,0.16986416,-1.34730375,-0.15171312,-0.02639784,-0.99706721,-0.02579630,-0.06704315,-0.00221885,-0.10464521,-0.04375353
17.38768196,0.17024264,-1.35084152,-0.15261605,-0.02570923,-0.99709129,-0.02558014,-0.06703455,-0.00224780,-0.10439188,-0.04352225
17.39267302,0.17066237,-1.35438335,-0.15356554,-0.02475869,-0.99714649,-0.02523640,-0.06670058,-0.00238412,-0.10418879,-0.04343389
17.39766407,0.17109270,-1.35792887,-0.15448560,-0.02377021,-0.99720418,-0.02488139,-0.06633053,-0.00249952,-0.10394002,-0.04331296
17.40265489,0.17044337,-1.35128701,-0.15028962,-0.02289139,-0.99724549,-0.02422830,-0.06626026,-0.00076953,-0.10671927,-0.04690958
17.40764499,0.17089005,-1.35457516,-0.15087540,-0.02199648,-0.99730235,-0.02398259,-0.06579547,-0.00173091,-0.10533520,-0.04423246
17.41263580,0.17110062,-1.35780942,-0.15157235,-0.02138094,-0.99730587,-0.02383734,-0.06599703,-0.00182978,-0.10528389,-0.04413212
17.41762686,0.17143765,-1.36107552,-0.15222290,-0.02075889,-0.99732041,-0.02382467,-0.06598126,-0.00200615,-0.10517008,-0.04400684
17.42258501,0.17175807,-1.36434209,-0.15287274,-0.02027349,-0.99732614,-0.02384418,-0.06603756,-0.00219107,-0.10505973,-0.04381641
17.42757607,0.17212947,-1.36761439,-0.15366088,-0.01980698,-0.99735117,-0.02392890,-0.06577042,-0.00238131,-0.10495483,-0.04358676
17.43256617,0.17247069,-1.37088311,-0.15439704,-0.01954298,-0.99737489,-0.02407616,-0.06543502,-0.00302365,-0.10556682,-0.04355013
17.43755698,0.17319204,-1.36879516,-0.15434274,-0.01985219,-0.99736261,-0.02459554,-0.06533599,-0.00321753,-0.10547761,-0.04346655
17.44254804,0.17358281,-1.37191033,-0.15545498,-0.01986789,-0.99738806,-0.02483708,-0.06484990,-0.00336241,-0.10515506,-0.04020694
17.44753885,0.17397192,-1.37503231,-0.15654305,-0.01995526,-0.99741864,-0.02507038,-0.06426023,-0.00355004,-0.10497932,-0.03994299
17.45252991,0.17436615,-1.37814331,-0.15769419,-0.02002169,-0.99744755,-0.02530516,-0.06369571,-0.00376739,-0.10484360,-0.03968341
17.45752096,0.17474841,-1.38127530,-0.15878813,-0.01978954,-0.99748874,-0.02563306,-0.06298888,-0.00400397,-0.10469233,-0.03937776
17.46251106,0.17513219,-1.38440013,-0.15991499,-0.01946179,-0.99750209,-0.02595990,-0.06274556,-0.00423547,-0.10457660,-0.03902492
17.46750212,0.17551115,-1.38753128,-0.16103120,-0.01893938,-0.99752009,-0.02628562,-0.06248298,-0.00448106,-0.10443396,-0.03867048
17.47249317,0.17593509,-1.39070296,-0.16205211,-0.01821270,-0.99753594,-0.02644891,-0.06237752,-0.00405708,-0.10570214,-0.03819874
17.47748399,0.17698231,-1.39164567,-0.16128033,-0.01686051,-0.99756652,-0.02623924,-0.06235698,-0.00430824,-0.10565370,-0.03795860
17.48247504,0.17743044,-1.39475930,-0.16214477,-0.01576439,-0.99758524,-0.02624186,-0.06234361,-0.00323505,-0.10492820,-0.03566022
17.48746586,0.17792504,-1.39785039,-0.16323163,-0.01454589,-0.99763113,-0.02617221,-0.06193197,-0.00338080,-0.10486455,-0.03542159
17.49245691,0.17841940,-1.40094972,-0.16423784,-0.01354077,-0.99766791,-0.02596544,-0.06165384,-0.00348315,-0.10495113,-0.03533393
17.49744701,0.17893596,-1.40405226,-0.16530834,-0.01272431,-0.99770385,-0.02557061,-0.06141111,-0.00365849,-0.10499491,-0.03513742
17.50243783,0.17947236,-1.40715909,-0.16641660,-0.01203375,-0.99775302,-0.02497584,-0.06099444,-0.00385455,-0.10508178,-0.03495160
17.50742888,0.18005468,-1.41023242,-0.16748410,-0.01139544,-0.99779993,-0.02422883,-0.06065056,-0.00367334,-0.10624162,-0.03537272
17.51242018,0.17566881,-1.37930179,-0.16353329,-0.01117181,-0.99784750,-0.02324995,-0.06029136,-0.00358965,-0.10370666,-0.03322129
17.51741099,0.17616473,-1.38158858,-0.16464269,-0.01127233,-0.99791306,-0.02196595,-0.05966588,-0.00363202,-0.10349588,-0.03316223
17.52240109,0.17670751,-1.38383663,-0.16580722,-0.01183300,-0.99798244,-0.02048189,-0.05892039,-0.00368124,-0.10325822,-0.03315541
17.52739191,0.17726845,-1.38609421,-0.16699676,-0.01211373,-0.99803621,-0.01911516,-0.05841004,-0.00387737,-0.10302666,-0.03267636
17.53238297,0.17786378,-1.38832366,-0.16825449,-0.01254825,-0.99807239,-0.01804981,-0.05803733,-0.00401862,-0.10275706,-0.03250869
17.53737402,0.17822555,-1.39058614,-0.16954212,-0.01303827,-0.99810517,-0.01754556,-0.05751822,-0.00415794,-0.10244238,-0.03229567
17.54236388,0.17774235,-1.37285066,-0.16842316,-0.01350264,-0.99807334,-0.01791961,-0.05784678,-0.00416904,-0.10127489,-0.03341820
17.54735494,0.17797051,-1.37462413,-0.16957116,-0.01407240,-0.99803323,-0.01839147,-0.05825303,-0.00405607,-0.10055888,-0.03340066
17.55234575,0.17816810,-1.37629735,-0.17072891,-0.01503264,-0.99797517,-0.01918790,-0.05874827,-0.00394371,-0.09977789,-0.03342930
17.55733705,0.17830561,-1.37801349,-0.17186806,-0.01619860,-0.99790931,-0.02007602,-0.05925951,-0.00372768,-0.09888347,-0.03348950
17.56232810,0.17839636,-1.37971461,-0.17301232,-0.01705512,-0.99785322,-0.02093804,-0.05966303,-0.00349317,-0.09789709,-0.03355621
17.56731892,0.17862983,-1.38137102,-0.17414999,-0.01804923,-0.99781990,-0.02191628,-0.05957684,-0.00320229,-0.09678882,-0.03375013
17.57230902,0.17675893,-1.35950041,-0.16122460,-0.01864464,-0.99782425,-0.02315486,-0.05884749,-0.00299098,-0.09539610,-0.03416199
17.57729983,0.17686224,-1.36036515,-0.16202632,-0.02010809,-0.99778277,-0.02396892,-0.05874282,-0.00264074,-0.09398792,-0.03435439
17.58229089,0.17697909,-1.36122227,-0.16276646,-0.02136500,-0.99776536,-0.02451409,-0.05836874,-0.00227436,-0.09255387,-0.03453133
17.58728194,0.17694063,-1.36223471,-0.16302399,-0.02259228,-0.99771792,-0.02464687,-0.05866131,-0.00199904,-0.09273998,-0.03568057
17.59227276,0.17699490,-1.36316288,-0.16354799,-0.02331462,-0.99769062,-0.02436197,-0.05896109,-0.00163718,-0.09174791,-0.03622749
17.59726381,0.17704059,-1.36412549,-0.16410393,-0.02384887,-0.99765390,-0.02346070,-0.05973015,-0.00127954,-0.09077932,-0.03679618
17.60225415,0.17734024,-1.36496973,-0.16503540,-0.02481277,-0.99768895,-0.02181417,-0.05937328,-0.00088433,-0.08982287,-0.03747975
17.60724497,0.18184872,-1.36032724,-0.16480020,-0.02515968,-0.99777097,-0.01854205,-0.05896106,-0.00095672,-0.09066255,-0.03699345
17.61223602,0.18228169,-1.36055529,-0.16495734,-0.02606197,-0.99782068,-0.01640787,-0.05835748,-0.00066137,-0.08989513,-0.03769732
17.61722684,0.18270959,-1.36069143,-0.16546384,-0.02755607,-0.99783194,-0.01464209,-0.05794548,-0.00036467,-0.08917146,-0.03840534
17.62221789,0.18320370,-1.36082006,-0.16577417,-0.02981757,-0.99782437,-0.01320907,-0.05729748,-0.00028452,-0.08855553,-0.03898318
17.62720799,0.18373409,-1.36089909,-0.16609900,-0.03309789,-0.99777424,-0.01208347,-0.05661422,-0.00015504,-0.08793375,-0.03962852
17.63219881,0.18414618,-1.36095333,-0.16641194,-0.03716590,-0.99768460,-0.01144176,-0.05579748,-0.00005845,-0.08733525,-0.04029308
17.63718987,0.18408328,-1.35475636,-0.15809664,-0.04221329,-0.99750376,-0.01257516,-0.05519174,0.00002584,-0.08693741,-0.04091897
17.64218092,0.18448499,-1.35453355,-0.15816495,-0.04770863,-0.99727660,-0.01321546,-0.05466849,-0.00101588,-0.08636165,-0.04094161
17.64717197,0.18470155,-1.35464549,-0.15859310,-0.05158412,-0.99712026,-0.01522713,-0.05346468,-0.00125282,-0.08613216,-0.04127217
17.65216208,0.18496484,-1.35453773,-0.15891671,-0.05282995,-0.99705148,-0.01813229,-0.05261784,-0.00137662,-0.08599285,-0.04166673
17.65715289,0.18518473,-1.35458553,-0.15929133,-0.05532873,-0.99687576,-0.02070374,-0.05243009,-0.00157854,-0.08592676,-0.04204334
17.66214395,0.18535055,-1.35468650,-0.15961450,-0.05718071,-0.99673486,-0.02222202,-0.05249934,-0.00168112,-0.08590911,-0.04254362
17.66713500,0.18287717,-1.35428512,-0.16284390,-0.05857906,-0.99664241,-0.02255592,-0.05257028,-0.00191756,-0.08600602,-0.04288310
17.67212582,0.18290555,-1.35367465,-0.16356039,-0.06138085,-0.99644178,-0.02355197,-0.05274037,-0.00272905,-0.08548961,-0.04347034
17.67711592,0.18289587,-1.35297406,-0.16433556,-0.06465496,-0.99617153,-0.02483091,-0.05334444,-0.00299037,-0.08555595,-0.04364586
17.68210673,0.18281409,-1.35204935,-0.16506079,-0.06875941,-0.99578434,-0.02615329,-0.05478818,-0.00330084,-0.08576732,-0.04380557
17.68709779,0.18269962,-1.35105300,-0.16591723,-0.07344399,-0.99534631,-0.02718230,-0.05615121,-0.00325255,-0.08578655,-0.04377818
17.69208908,0.18254124,-1.34993887,-0.16682087,-0.07831608,-0.99490845,-0.02766876,-0.05708075,-0.00342026,-0.08595423,-0.04367198
17.69707990,0.18260856,-1.34884787,-0.16760761,-0.08384040,-0.99440604,-0.02761446,-0.05800737,-0.00356966,-0.08614633,-0.04348484
17.70207000,0.18066870,-1.34647679,-0.16529924,-0.09034782,-0.99382979,-0.02693015,-0.05843339,-0.00356071,-0.08622330,-0.04317387
17.70706105,0.18070431,-1.34506953,-0.16614583,-0.09566920,-0.99327981,-0.02706801,-0.05924477,-0.00212790,-0.08685940,-0.04292732
17.71205187,0.18074249,-1.34442055,-0.16698985,-0.10100575,-0.99269432,-0.02752013,-0.05998810,-0.00184306,-0.08701664,-0.04253536
17.71704292,0.18081820,-1.34337246,-0.16783993,-0.10589353,-0.99210602,-0.02805170,-0.06103653,-0.00133820,-0.08712898,-0.04213938
17.72203374,0.18092892,-1.34239578,-0.16874771,-0.10975862,-0.99162263,-0.02855895,-0.06182322,-0.00076764,-0.08728788,-0.04189166
17.72702479,0.18114504,-1.34173548,-0.16956952,-0.11292852,-0.99125600,-0.02887336,-0.06184641,-0.00013465,-0.08749395,-0.04149798
17.73201585,0.18137799,-1.34110916,-0.17040576,-0.11529548,-0.99101621,-0.02867335,-0.06141375,0.00054855,-0.08770136,-0.04112058
17.73700595,0.18114930,-1.34136450,-0.17062142,-0.11559433,-0.99103320,-0.02840549,-0.06069817,0.00086793,-0.08876326,-0.03941686
17.74199700,0.18120146,-1.34123445,-0.17130968,-0.11637141,-0.99096972,-0.02692444,-0.06092607,0.00222688,-0.09018809,-0.03668907
17.74698782,0.18137290,-1.34121895,-0.17190067,-0.11665539,-0.99096370,-0.02564852,-0.06103001,0.00268654,-0.09093646,-0.03595408
17.75197887,0.18152899,-1.34133399,-0.17235439,-0.11651356,-0.99103230,-0.02494441,-0.06047672,0.00327846,-0.09175645,-0.03514623
17.75697017,0.18168417,-1.34158397,-0.17276289,-0.11594505,-0.99108618,-0.02469984,-0.06078547,0.00387280,-0.09259737,-0.03431644
17.76195979,0.18158670,-1.34187222,-0.17361584,-0.11519479,-0.99112624,-0.02485703,-0.06149094,0.00445334,-0.09357747,-0.03343895
17.76695085,0.18154095,-1.34229660,-0.17405713,-0.11397698,-0.99117666,-0.02540906,-0.06270953,0.00505399,-0.09451826,-0.03269449
17.77194190,0.17848241,-1.34458518,-0.17183720,-0.11420093,-0.99106187,-0.02621369,-0.06377693,0.00570458,-0.09433399,-0.02999877
17.77693272,0.17815690,-1.34473526,-0.17224430,-0.11318760,-0.99112737,-0.02679382,-0.06432128,0.00627530,-0.09530195,-0.02894332
17.78192425,0.17778754,-1.34524214,-0.17285709,-0.11234248,-0.99117994,-0.02738041,-0.06474379,0.00726996,-0.09616374,-0.02826757
17.78691506,0.17736661,-1.34576631,-0.17344850,-0.11134740,-0.99120480,-0.02820979,-0.06571972,0.00811191,-0.09687577,-0.02726245
17.79190493,0.17661837,-1.34617603,-0.17413677,-0.11038669,-0.99116558,-0.02916005,-0.06749350,0.00902033,-0.09761347,-0.02626819
17.79689598,0.17585859,-1.34662461,-0.17479262,-0.10954653,-0.99106926,-0.02993556,-0.06989377,0.00994833,-0.09827881,-0.02516327
17.80188704,0.17256416,-1.34863889,-0.17301485,-0.11062980,-0.99079889,-0.02983013,-0.07203297,0.01051552,-0.09765337,-0.02478781
17.80687809,0.17139295,-1.34880280,-0.17387873,-0.11014652,-0.99063671,-0.02929031,-0.07515745,0.01223914,-0.09863435,-0.02347281
17.81186914,0.17010450,-1.34901965,-0.17483085,-0.10973932,-0.99046028,-0.02826753,-0.07840098,0.01302639,-0.09899185,-0.02244001
17.81685877,0.16868769,-1.34916532,-0.17583029,-0.10935114,-0.99025315,-0.02700887,-0.08192384,0.01403619,-0.09927787,-0.02142728
17.82184982,0.16703783,-1.34924901,-0.17718545,-0.10943189,-0.98996228,-0.02568271,-0.08567294,0.01521015,-0.09940721,-0.02040990
17.82684112,0.16527410,-1.34928381,-0.17852513,-0.10991465,-0.98956895,-0.02426548,-0.08990758,0.01620311,-0.09979811,-0.01924521
17.83183217,0.16335367,-1.34926414,-0.18000272,-0.11063556,-0.98906761,-0.02280208,-0.09479020,0.01723738,-0.10009991,-0.01809675
17.83682323,0.16019033,-1.35405922,-0.17659815,-0.11137138,-0.98856938,-0.02157899,-0.09930436,0.01883847,-0.10132750,-0.01792684
17.84181404,0.15779938,-1.35414660,-0.17798202,-0.11296935,-0.98780888,-0.02011945,-0.10519858,0.01949402,-0.10372406,-0.01647619
17.84680390,0.15527093,-1.35422254,-0.17952441,-0.11491673,-0.98688883,-0.01877727,-0.11176813,0.02049319,-0.10438008,-0.01566777
17.85179496,0.15258254,-1.35424745,-0.18120790,-0.11678578,-0.98586947,-0.01775334,-0.11877403,0.02155746,-0.10506489,-0.01485247
17.85678601,0.14987458,-1.35438573,-0.18280993,-0.11860885,-0.98479009,-0.01703409,-0.12581873,0.02256690,-0.10579704,-0.01404982
17.86177707,0.14697333,-1.35444188,-0.18453294,-0.12074709,-0.98358321,-0.01656009,-0.13307868,0.02373048,-0.10661451,-0.01325497
17.86676788,0.14394276,-1.35448790,-0.18629755,-0.12334605,-0.98223472,-0.01617010,-0.14049633,0.02494339,-0.10806221,-0.01094855
17.87175894,0.14081305,-1.35455108,-0.18803890,-0.12590288,-0.98071855,-0.01570270,-0.14863710,0.02414135,-0.10800362,-0.00841806
17.87674928,0.13552915,-1.35138524,-0.18348533,-0.12733251,-0.97930717,-0.01588851,-0.15649778,0.02525370,-0.10882428,-0.00744056
17.88174009,0.13216968,-1.35136402,-0.18512964,-0.12953892,-0.97746056,-0.01468108,-0.16605750,0.02577075,-0.11011758,-0.00722483
17.88673115,0.12895010,-1.35144579,-0.18673258,-0.13135603,-0.97549468,-0.01299993,-0.17603080,0.02664144,-0.11118723,-0.00644162
17.89172196,0.12553571,-1.35148728,-0.18843271,-0.13319646,-0.97337174,-0.01099484,-0.18624002,0.02760302,-0.11235930,-0.00588365
17.89671302,0.12206113,-1.35153639,-0.19018659,-0.13397737,-0.97125071,-0.00902640,-0.19657262,0.02853305,-0.11358481,-0.00537399
17.90170312,0.11873963,-1.35157967,-0.19193064,-0.13527207,-0.96899724,-0.00671517,-0.20664136,0.03170212,-0.11540320,-0.00526625
17.90669394,0.11338365,-1.34978020,-0.19560412,-0.13655278,-0.96720868,-0.00318691,-0.21412770,0.03238827,-0.11680589,-0.00493140
17.91168499,0.10995657,-1.34974706,-0.19742258,-0.13884747,-0.96495903,0.00040563,-0.22265534,0.03250924,-0.11801312,-0.00803595
17.91667628,0.10652515,-1.34968960,-0.19927034,-0.14085135,-0.96270955,0.00404996,-0.23094361,0.03311870,-0.11985468,-0.00845897
17.92166710,0.10363930,-1.35014451,-0.20166352,-0.14217792,-0.96049285,0.00689713,-0.23914720,0.03363259,-0.12111131,-0.00867073
17.92665815,0.10046133,-1.35037577,-0.20377512,-0.14263643,-0.95825684,0.00873839,-0.24763361,0.03404985,-0.12215877,-0.00919766
17.93164802,0.09731876,-1.35069549,-0.20591100,-0.14237469,-0.95619100,0.00979563,-0.25560170,0.03436619,-0.12212618,-0.00984082
17.93663907,0.09134664,-1.35303426,-0.21001920,-0.14135788,-0.95431066,0.00943888,-0.26309699,0.03415586,-0.12938787,-0.00598769
17.94163013,0.08836462,-1.35405767,-0.21252705,-0.13877848,-0.95224315,0.01031084,-0.27178517,0.03339872,-0.13217725,-0.00829829
17.94662094,0.08546825,-1.35522425,-0.21514383,-0.13590510,-0.95011061,0.01164393,-0.28050679,0.03311010,-0.13537131,-0.00867697
17.95161200,0.08294757,-1.35631287,-0.21760631,-0.13298635,-0.94810009,0.01324829,-0.28852281,0.03246324,-0.13858254,-0.00916464
17.95660281,0.08035617,-1.35762560,-0.22020410,-0.12959641,-0.94628674,0.01453659,-0.29586309,0.03223562,-0.14229560,-0.00937721
17.96159315,0.07785980,-1.35904336,-0.22280398,-0.12525234,-0.94491762,0.01515694,-0.30201459,0.03162028,-0.14632738,-0.00952969
17.96658421,0.07558618,-1.36058629,-0.22495404,-0.11968817,-0.94373816,0.01517811,-0.30790031,0.03100406,-0.15078876,-0.00967051
17.97157502,0.07595331,-1.36567748,-0.22810800,-0.11453465,-0.94236720,0.01556273,-0.31398046,0.02990026,-0.14163667,-0.01482307
17.97656608,0.07419297,-1.36739075,-0.23028949,-0.10833344,-0.94189876,0.01458702,-0.31761274,0.02888201,-0.14461044,-0.01512874
17.98155713,0.07303725,-1.36909127,-0.23209424,-0.10200076,-0.94201845,0.01315395,-0.31941223,0.02783504,-0.14758832,-0.01552954
17.98654699,0.07185812,-1.37094343,-0.23387018,-0.09526135,-0.94236380,0.01078175,-0.32056111,0.02688541,-0.15031898,-0.01577823
17.99153805,0.07092012,-1.37290168,-0.23550512,-0.08901975,-0.94318825,0.00759156,-0.32002160,0.02574657,-0.15318520,-0.01599076
17.99652886,0.06992515,-1.37452638,-0.23713057,-0.08368367,-0.94392627,0.00334592,-0.31935722,0.02471969,-0.15624484,-0.01645188
18.00151992,0.07098511,-1.37324369,-0.23839515,-0.08534798,-0.94315350,-0.00364954,-0.32119128,0.02345123,-0.15846773,-0.01753957
18.00651121,0.07073751,-1.37465715,-0.24009643,-0.09061298,-0.94289428,-0.01199743,-0.32030573,0.02210863,-0.15415519,-0.01772087
18.01150203,0.07061639,-1.37567472,-0.24168830,-0.09065229,-0.94471842,-0.01416930,-0.31478342,0.02144931,-0.15680503,-0.01812875
18.01649213,0.07103117,-1.37505257,-0.24136508,-0.09276483,-0.94634974,-0.01287838,-0.30927506,0.02061034,-0.15953466,-0.01837655
18.02148294,0.07167655,-1.37528825,-0.24198438,-0.09108306,-0.94889212,-0.00945757,-0.30202356,0.01983274,-0.16200098,-0.01954921
18.02647400,0.07255580,-1.37505817,-0.24227507,-0.09025209,-0.95071328,-0.00758826,-0.29654893,0.01913895,-0.16436613,-0.02012724
18.03146505,0.07283124,-1.37543523,-0.24313551,-0.08997034,-0.95220172,-0.00656446,-0.29184625,0.01848500,-0.16679617,-0.02080147
18.03645587,0.06921547,-1.37878489,-0.24413133,-0.08260163,-0.95372790,0.00014041,-0.28910229,0.01800291,-0.16953917,-0.02299155
18.04144692,0.06959073,-1.37928414,-0.24458401,-0.08051258,-0.95478135,0.00168405,-0.28619483,0.01661259,-0.16728664,-0.02289433
18.04643703,0.06983363,-1.37958181,-0.24564216,-0.07921991,-0.95582759,0.00328127,-0.28303200,0.01603210,-0.16915680,-0.02361158
18.05142808,0.07008583,-1.37995994,-0.24628748,-0.07776479,-0.95632893,0.00448244,-0.28172258,0.01528583,-0.17088352,-0.02431474
18.05641913,0.07029565,-1.38032305,-0.24693315,-0.07533701,-0.95668501,0.00522965,-0.28115985,0.01452095,-0.17251561,-0.02513770
18.06151485,0.07008238,-1.38091326,-0.24731506,-0.07170475,-0.95671922,0.00534617,-0.28198966,0.01377896,-0.17403634,-0.02594307
18.06650567,0.06994922,-1.38148296,-0.24784245,-0.06784546,-0.95694625,0.00532982,-0.28217459,0.01308161,-0.17541705,-0.02678230
18.07149673,0.07080495,-1.38200021,-0.25249332,-0.06716110,-0.95566589,-0.00103601,-0.28668976,0.01106634,-0.17214423,-0.02922899
18.07648683,0.07142082,-1.38232601,-0.25327739,-0.06419282,-0.95599937,-0.00034975,-0.28625944,0.01020246,-0.17314437,-0.03021473
18.08147764,0.07173396,-1.38284111,-0.25423384,-0.06258461,-0.95657361,0.00041485,-0.28469291,0.00947883,-0.17418519,-0.03114753
18.08646870,0.07211585,-1.38329875,-0.25517872,-0.06115561,-0.95692533,0.00137224,-0.28381687,0.00871633,-0.17502632,-0.03229830
18.09145951,0.07258019,-1.38371873,-0.25613853,-0.05970590,-0.95702809,0.00217114,-0.28377432,0.00788544,-0.17562507,-0.03331347
18.09644985,0.07258624,-1.38446009,-0.25761065,-0.05812710,-0.95685053,0.00268518,-0.28469497,0.00705637,-0.17610374,-0.03445662
18.10144091,0.07278264,-1.38507307,-0.25884154,-0.05659306,-0.95663834,0.00263344,-0.28571573,0.00621177,-0.17644787,-0.03552729
18.10643172,0.07296963,-1.38569438,-0.26020667,-0.05515100,-0.95664752,0.00162340,-0.28597450,0.00519805,-0.17637119,-0.03417829
18.11142278,0.06970809,-1.38779616,-0.25325212,-0.05589232,-0.95751566,0.00032866,-0.28291300,0.00430249,-0.17669004,-0.03446523
18.11641383,0.06960131,-1.38879859,-0.25460893,-0.05430366,-0.95790476,-0.00220275,-0.28189507,0.00333608,-0.17689073,-0.03473312
18.12140465,0.06947488,-1.38982415,-0.25608525,-0.05325742,-0.95838213,-0.00485985,-0.28043517,0.00256004,-0.17729374,-0.03518063
18.12639475,0.06978409,-1.38996720,-0.25551173,-0.05262082,-0.95890880,-0.00720455,-0.27869904,0.00178195,-0.17754931,-0.03558513
18.13138556,0.06980192,-1.39067268,-0.25641939,-0.05215795,-0.95950621,-0.00912990,-0.27666628,0.00111731,-0.17815634,-0.03604801
18.13637662,0.06978682,-1.39141715,-0.25721386,-0.05170288,-0.96008539,-0.01016933,-0.27469873,0.00138763,-0.17976206,-0.03906709
18.14136791,0.06105888,-1.38072157,-0.25414950,-0.04982362,-0.96072572,-0.01016228,-0.27280119,0.00259155,-0.17845190,-0.04121828
18.14635873,0.06104308,-1.38110363,-0.25468963,-0.04908901,-0.96108502,-0.00999315,-0.27167284,0.00262806,-0.18024926,-0.04148898
18.15134883,0.06095713,-1.38143396,-0.25528291,-0.04813780,-0.96136737,-0.01035509,-0.27082899,0.00286389,-0.18251704,-0.04165246
18.15633965,0.06090869,-1.38209236,-0.25589669,-0.04709152,-0.96159363,-0.01100647,-0.27018330,0.00253016,-0.18156866,-0.04253247
18.16133070,0.06077356,-1.38263905,-0.25655055,-0.04601767,-0.96174079,-0.01203239,-0.26980036,0.00255315,-0.18138690,-0.04288047
18.16632175,0.06059356,-1.38323748,-0.25723541,-0.04495527,-0.96185178,-0.01325358,-0.26952645,0.00258178,-0.18092730,-0.04323557
18.17131257,0.06422874,-1.38488281,-0.26175252,-0.04339689,-0.96155107,-0.01361109,-0.27083376,-0.00022841,-0.16764185,-0.04362825
18.17630267,0.06437637,-1.38520300,-0.26244405,-0.04260288,-0.96164536,-0.01497016,-0.27055332,0.00009244,-0.16665460,-0.04379931
18.18129349,0.06433418,-1.38566577,-0.26315302,-0.04198441,-0.96173918,-0.01612524,-0.27025017,0.00056995,-0.16567392,-0.04403659
18.18628478,0.06430298,-1.38613451,-0.26391149,-0.04148903,-0.96185702,-0.01693798,-0.26985738,0.00023169,-0.16468797,-0.04463193
18.19127584,0.06444746,-1.38646293,-0.26463595,-0.04112696,-0.96204567,-0.01745010,-0.26920658,0.00039052,-0.16369893,-0.04492046
