t,x,y,z,qw,qx,qy,qz,vx,vy,vz
0.1805,0.014248117,0.030178839,0.044741812,-0.0022777399,-0.69235683,-0.0029517914,0.72154565,0.012398026,0.0306287,0.075373772
0.1905,0.014424701,0.030549689,0.045421465,-0.0013773816,-0.6922196,-0.0019978122,0.72168285,0.012888825,0.04200267,0.06244637
0.2005,0.01461543,0.031018975,0.045938686,-0.00039367346,-0.69264914,-0.0010643926,0.72127379,0.011847922,0.052642813,0.020335103
0.2105,0.014813611,0.031549418,0.046195234,0.00049072927,-0.69351883,-5.738502e-05,0.72043833,0.013788292,0.052001493,0.03491274
0.2205,0.015032969,0.03207076,0.046547637,0.0012897479,-0.69497185,0.0010339934,0.71903504,0.014280559,0.052141835,0.035862825
0.2305,0.015265443,0.032594636,0.046856669,0.0021366421,-0.69705537,0.0020184365,0.71701127,0.014616268,0.053293207,0.020991498
0.2405,0.015508712,0.033145397,0.046901417,0.0029566494,-0.69961698,0.0028748144,0.71450618,0.015227689,0.054365761,0.0047693799
0.2505,0.015764533,0.033698947,0.046868583,0.0037136247,-0.70243053,0.0037787278,0.71173259,0.016590068,0.055762102,-0.0099679239
0.2605,0.016031984,0.034250701,0.046738207,0.0044659608,-0.70540108,0.0046926569,0.70877877,0.017096785,0.054197036,-0.014633406
0.2705,0.016312847,0.034792485,0.046538353,0.0053022999,-0.70842378,0.0054299021,0.70574651,0.018289551,0.05554605,-0.026754094
0.2805,0.016592732,0.035345365,0.046365469,0.0057775018,-0.71126072,0.0066539615,0.70287306,0.018020798,0.056667797,-0.0077967927
0.2905,0.016868527,0.035886009,0.046221125,0.0063538946,-0.71373469,0.0078339071,0.70034352,0.018260154,0.051484744,-0.0019812582
0.3005,0.017130958,0.036340274,0.046247823,0.0069267118,-0.71556138,0.0090772615,0.69845653,0.017558325,0.041111942,0.0026372174
0.3105,0.017379029,0.036726973,0.046402705,0.0076012578,-0.71676073,0.010364108,0.69720073,0.016814366,0.037292837,0.027477257
0.3205,0.01762011,0.037048605,0.046724025,0.0084864263,-0.717386,0.011626519,0.69652719,0.017398964,0.018725609,0.027214953
0.3305,0.017835858,0.036923594,0.046818903,0.0095130962,-0.71858501,0.011687558,0.69527584,0.013892079,-0.035534194,-0.0095068164
0.3405,0.018003228,0.036343582,0.046550084,0.0095653383,-0.72060722,0.011139827,0.69318803,0.014902203,-0.076062528,-0.045052908
0.3505,0.018151457,0.035451281,0.045964397,0.0089305552,-0.72319176,0.010095157,0.69051576,0.014893054,-0.09987349,-0.072162022
0.3605,0.018279104,0.034383913,0.045149803,0.0078770294,-0.72605446,0.008677908,0.68753733,0.014297616,-0.11235023,-0.09110936
0.3705,0.018431758,0.033542956,0.044328628,0.0072717865,-0.72888375,0.0077808268,0.68455464,0.01445595,-0.049813735,-0.068648765
0.3805,0.018662275,0.033263319,0.043765128,0.0077376391,-0.73125063,0.0081037458,0.68201684,0.01910135,-0.013186778,-0.048826655
0.3905,0.018933127,0.032964016,0.043206291,0.0080808479,-0.73346411,0.0082995344,0.67962947,0.023136692,-0.048826584,-0.06590554
0.4005,0.019199464,0.032335794,0.042432893,0.0078079208,-0.73592153,0.0077677209,0.67697725,0.024226049,-0.051757668,-0.073609762
0.4105,0.01949582,0.032009794,0.041911031,0.0080836375,-0.73789412,0.0078636284,0.67482226,0.026835476,-0.029945329,-0.027515454
0.4205,0.0197999,0.031653864,0.041838719,0.0082505389,-0.73875636,0.0078765756,0.67387605,0.030459066,-0.043285312,0.0062701884
0.4305,0.020126292,0.031151788,0.041982972,0.0082533603,-0.73917093,0.0078541709,0.67342151,0.033329938,-0.055513793,0.01939506
0.4405,0.020469547,0.030543137,0.042204412,0.008229635,-0.73948173,0.0077836319,0.67308132,0.034655867,-0.064901505,0.02305735
0.4505,0.020805263,0.029742327,0.042213091,0.0079119158,-0.74020254,0.0071770232,0.67229911,0.034875372,-0.086027122,-0.00772409
0.4605,0.02113417,0.028952559,0.042260624,0.0076952172,-0.74044608,0.0066363649,0.67203894,0.034243926,-0.07453097,0.010862536
0.4705,0.021440426,0.028169266,0.042277216,0.0074567508,-0.74023366,0.0060366169,0.67228125,0.032456941,-0.079669393,-0.0042886193
0.4805,0.021728288,0.027446101,0.042315396,0.0072903601,-0.7396951,0.0055271212,0.67287998,0.030770124,-0.072864628,-0.0016726939
0.4905,0.021990086,0.026733343,0.042301057,0.0070142796,-0.73882451,0.0049175081,0.67384343,0.029715211,-0.07359038,-0.0067699521
0.5005,0.02223025,0.026058877,0.042286607,0.0067655867,-0.73752167,0.0042549678,0.67527617,0.028440762,-0.068367794,-0.0060712862
0.5105,0.022454252,0.025436226,0.042260692,0.0064580589,-0.7360748,0.0036636342,0.67685948,0.026877971,-0.060006625,-0.0031222261
0.5205,0.022655033,0.024826354,0.042210779,0.005929318,-0.73436168,0.0030335429,0.67872569,0.025862696,-0.059950919,-0.0055123698
0.5305,0.022836063,0.024228198,0.042150668,0.0052974459,-0.73237116,0.0022810944,0.68088121,0.025130132,-0.056724012,-0.0050434293
0.5405,0.023001566,0.023852657,0.042105946,0.0050011087,-0.73026021,0.0015446038,0.68314906,0.020777544,-0.011157816,-0.0073798508
0.5505,0.023158136,0.024056805,0.042059654,0.0048779628,-0.72784524,0.0010326429,0.6857233,0.022655614,0.045006776,-0.0047278958
0.5605,0.023324907,0.024733763,0.041977086,0.0047097139,-0.72516631,0.0006371947,0.68855736,0.023461197,0.086707396,-0.012269492
0.5705,0.023498226,0.02578331,0.041878233,0.0045104439,-0.72238902,0.00037778402,0.69147206,0.023769039,0.12021957,-0.0098915092
0.5805,0.023702344,0.027175243,0.041774318,0.0043056942,-0.71965716,0.00024737831,0.69431619,0.028369123,0.15504144,-0.0089905698
0.5905,0.02395229,0.02888322,0.041668811,0.0041284236,-0.71707726,0.00025166044,0.69698142,0.03156176,0.18446173,-0.011236097
0.6005,0.02423995,0.030853035,0.041563914,0.0040184646,-0.71470273,0.00041520046,0.69941668,0.034024544,0.20872202,-0.0095559324
0.6105,0.024574458,0.033058438,0.041458476,0.0040207991,-0.71254956,0.00077191638,0.70160984,0.038331463,0.23094272,-0.0078641108
0.6205,0.024918995,0.035457245,0.041351263,0.0041456274,-0.71054251,0.0013473981,0.70364078,0.026975605,0.24309088,-0.0042412345
0.6305,0.025073631,0.037923774,0.041211054,0.0043306657,-0.7083523,0.0020648692,0.70584276,0.010954046,0.25360921,-0.029707012
0.6405,0.02511833,0.040388215,0.041074011,0.0044263854,-0.70607596,0.0029556709,0.7081161,0.0007243059,0.24047524,-0.0057416305
0.6505,0.025098167,0.042763925,0.04093941,0.0044342248,-0.70382383,0.0039384169,0.7103498,0.00024529647,0.23659803,-0.012127247
0.6605,0.02502848,0.044555654,0.041048083,0.0039693403,-0.70195863,0.0041362159,0.71219465,-0.0061294509,0.13519056,0.025769149
0.6705,0.024869722,0.045529581,0.041348817,0.0028671902,-0.70053382,0.0035209118,0.71360476,-0.010420617,0.06931097,0.03206312
0.6805,0.024671567,0.046075682,0.04146447,0.0016249444,-0.69952388,0.0027523088,0.71460207,-0.012603456,0.035763242,0.013432088
0.6905,0.02447968,0.046287587,0.041585481,0.00025892779,-0.69880527,0.0018559095,0.7153095,-0.010252979,0.011846831,0.011758598
0.7005,0.024312966,0.046296212,0.04176209,-0.0011390161,-0.69805461,0.00076297879,0.71604321,-0.0068917964,-0.0061446993,0.021190892
0.7105,0.024163511,0.0461596,0.042010223,-0.0027189318,-0.69707092,-0.00029506632,0.71699697,-0.0043533873,-0.019098668,0.029513973
0.7205,0.024030606,0.045922695,0.042320636,-0.0042820717,-0.6959593,-0.0013817813,0.71806713,-0.0034998142,-0.025726457,0.034668659
0.7305,0.023913742,0.045579215,0.042701777,-0.0059000731,-0.69488338,-0.0025956839,0.71909356,-0.00083461857,-0.039732325,0.040705412
0.7405,0.023808743,0.045140772,0.043160933,-0.0075142954,-0.69388056,-0.0039999855,0.72003979,-0.00025022263,-0.046444338,0.049589338
0.7505,0.023710204,0.04464369,0.043652412,-0.0090094306,-0.69289396,-0.0055122035,0.72096214,0.00024486592,-0.050691764,0.052817218
0.7605,0.02362931,0.044073891,0.044190217,-0.010632808,-0.69207354,-0.0070231946,0.72171451,0.0033368024,-0.06115625,0.050052371
0.7705,0.023573382,0.043435999,0.044736511,-0.012051632,-0.69148708,-0.0088901159,0.72223358,0.0048351939,-0.065250373,0.055597786
0.7805,0.023520396,0.042773653,0.045316701,-0.013609529,-0.69092686,-0.010524057,0.72271993,0.0045700313,-0.065045239,0.064277649
0.7905,0.023482844,0.042071656,0.045835319,-0.015002184,-0.69073683,-0.012357765,0.72284497,0.0062919904,-0.071428205,0.056557926
0.8005,0.023459854,0.041335461,0.046338862,-0.016509482,-0.69093491,-0.014147077,0.72258996,0.0078142218,-0.075374397,0.044929701
0.8105,0.023461266,0.040617504,0.046921092,-0.017570547,-0.69142757,-0.016288243,0.7220484,0.0084596409,-0.069531029,0.06215606
0.8205,0.023476859,0.039902972,0.047477379,-0.019044307,-0.6923607,-0.018022168,0.72107502,0.0093025342,-0.072665833,0.042166427
0.8305,0.02350936,0.039182157,0.047922319,-0.020670333,-0.69381399,-0.019651279,0.71958927,0.010271466,-0.07147776,0.042091727
0.8405,0.023563793,0.038460631,0.048167585,-0.021812497,-0.6956741,-0.02158571,0.71770176,0.011757504,-0.069993905,0.02595775
0.8505,0.023647162,0.03777196,0.048445698,-0.023149885,-0.69765811,-0.023264949,0.71567869,0.014289047,-0.068041558,0.0096517092
0.8605,0.023772058,0.037101528,0.048574697,-0.024601121,-0.69979212,-0.024711202,0.71349501,0.018534217,-0.065584396,0.0045367584
0.8705,0.023926632,0.036521759,0.048662083,-0.02575363,-0.70202688,-0.026355874,0.71119644,0.020101183,-0.051456295,0.0064224801
0.8805,0.02411655,0.036218704,0.048573971,-0.02638941,-0.70461318,-0.027676156,0.70856044,0.019729856,-0.020888133,-0.018657558
0.8905,0.024320612,0.035915859,0.048502833,-0.027231247,-0.70691331,-0.028740022,0.70619122,0.02353448,-0.032863995,-0.0054876613
0.9005,0.024513187,0.035664382,0.048366182,-0.028192436,-0.70910667,-0.029589031,0.70391577,0.017933234,-0.022036499,-0.015444582
0.9105,0.024667778,0.035605289,0.048158458,-0.028700816,-0.71138923,-0.03033844,0.70155627,0.012295323,-0.0044018497,-0.019533441
0.9205,0.024756933,0.0355292,0.047957062,-0.029245158,-0.71351957,-0.031315249,0.69932388,0.0072612143,-0.009248135,-0.021667004
0.9305,0.02480405,0.035433272,0.047741924,-0.029989225,-0.71548657,-0.032281616,0.69723562,0.0052467774,-0.0095566918,-0.02144599
0.9405,0.024878858,0.035453305,0.047457499,-0.030616972,-0.71745351,-0.03286936,0.69515658,0.0080055192,0.027394009,-0.03712665
0.9505,0.025013235,0.035767341,0.047062378,-0.030604296,-0.71958142,-0.032830679,0.69295606,0.011514707,0.021799763,-0.036198625
0.9605,0.025180858,0.036170026,0.046641324,-0.030341112,-0.7216676,-0.032551263,0.69080801,0.012819662,0.036119881,-0.039693055
0.9705,0.025395606,0.036683194,0.046163829,-0.029757808,-0.72381679,-0.031989879,0.68860756,0.016799203,0.039216175,-0.046385538
0.9805,0.025656873,0.037277657,0.045628992,-0.028954507,-0.72602436,-0.031164098,0.68635199,0.018502351,0.06598459,-0.055838191
0.9905,0.025953445,0.038031819,0.045041906,-0.027895136,-0.72825439,-0.029880577,0.68408666,0.019581871,0.078970964,-0.058406746
1.0005,0.026258626,0.038744524,0.044423333,-0.026848804,-0.73049172,-0.028639984,0.6817923,0.020641483,0.073401436,-0.066497584
1.0105,0.026558719,0.039322013,0.043785033,-0.026009752,-0.73269468,-0.027626925,0.6794989,0.020933741,0.037629536,-0.056626181
1.0205,0.026858077,0.039881396,0.043135621,-0.02519343,-0.73486684,-0.026613413,0.6772206,0.020301637,0.05216356,-0.062543469
1.0305,0.027140012,0.040441241,0.042413645,-0.0244834,-0.73710884,-0.025559181,0.67484654,0.017192546,0.047099429,-0.071640156
1.0405,0.027351218,0.040806816,0.041838271,-0.023942679,-0.7390032,-0.025151179,0.67280638,0.014537922,0.036100139,-0.031803342
1.0505,0.027530252,0.041247483,0.041759856,-0.023841993,-0.73973436,-0.024851581,0.67201714,0.016309607,0.051114601,0.0088082806
1.0605,0.027699083,0.041825219,0.041929391,-0.023740065,-0.73948911,-0.024728116,0.67229516,0.018075411,0.065419791,0.022165681
1.0705,0.027886605,0.04257818,0.042170367,-0.023655826,-0.73869439,-0.024613419,0.67317544,0.020610105,0.086651437,0.020657098
1.0805,0.028145184,0.043749158,0.042081857,-0.022869419,-0.73829014,-0.023445882,0.67368757,0.021759641,0.11953086,-0.004533446
1.0905,0.028395892,0.044932194,0.042139953,-0.022419489,-0.7371441,-0.022608853,0.67498503,0.024017812,0.13122288,0.00031766209
1.1005,0.028679881,0.046350671,0.042069925,-0.021498781,-0.73579497,-0.021183968,0.67653145,0.025123744,0.13361189,0.0063957109
1.1105,0.028960135,0.047772484,0.042038705,-0.020649597,-0.73419179,-0.019856452,0.67833748,0.02429274,0.14690534,-0.0069532844
1.1205,0.02923711,0.049236044,0.041983806,-0.019646054,-0.7323343,-0.01838016,0.68041361,0.024174296,0.14549217,-0.0024987614
1.1305,0.02951375,0.050697077,0.041922126,-0.018607535,-0.73015816,-0.016772102,0.68281881,0.024115717,0.14408047,-0.004481453
1.1405,0.029788366,0.052128292,0.041847002,-0.017386095,-0.72795022,-0.015255541,0.68523971,0.023481683,0.14210606,-0.0086770801
1.1505,0.030057532,0.053268608,0.041767511,-0.016498286,-0.72556901,-0.013881705,0.68781154,0.0262068,0.067988971,-0.0046365075
1.1605,0.03030242,0.053525927,0.041694663,-0.016271572,-0.72295555,-0.013058445,0.69057945,0.025569927,-0.0053982913,-0.010781315
1.1705,0.030518341,0.053177786,0.041602513,-0.016131464,-0.72023791,-0.012450997,0.6934278,0.023452637,-0.05700099,-0.012599238
1.1805,0.030723561,0.052342605,0.041506038,-0.015967596,-0.71751039,-0.011992936,0.69626148,0.024106523,-0.10474888,-0.011467566
1.1905,0.030935773,0.05109366,0.041415342,-0.015779891,-0.71484341,-0.011690818,0.69900874,0.02557953,-0.14070765,-0.0038433013
1.2005,0.031133674,0.049527072,0.041308243,-0.01559295,-0.71225026,-0.011587585,0.70165672,0.017584951,-0.16863564,-0.017583813
1.2105,0.031178057,0.047751438,0.041187168,-0.015306309,-0.70942176,-0.011721272,0.70452047,0.0038813344,-0.18717953,-0.017760992
1.2205,0.031108124,0.045831376,0.041060847,-0.014972807,-0.70645705,-0.012004678,0.70749568,-0.0052786369,-0.19494359,-0.0071750388
1.2305,0.030990555,0.043865713,0.040972587,-0.014626804,-0.70352266,-0.012389093,0.71041427,-0.0081386064,-0.18304912,0.0033397158
1.2405,0.030842749,0.042318151,0.041278947,-0.013841075,-0.70088303,-0.012276183,0.71303626,-0.015983351,-0.13518688,0.042274299
1.2505,0.030644785,0.041003977,0.041462066,-0.012936064,-0.69878744,-0.011881223,0.7151137,-0.021975634,-0.12001296,0.01161415
1.2605,0.030430005,0.039999393,0.041670059,-0.011868036,-0.69700467,-0.011275554,0.7168797,-0.024543702,-0.095405003,0.0040503079
1.2705,0.030222915,0.039313748,0.041876669,-0.01054194,-0.69532044,-0.010449492,0.71854656,-0.023339435,-0.051771798,0.021045483
1.2805,0.030047176,0.038957385,0.042117084,-0.0089141438,-0.69363348,-0.0093840859,0.72021183,-0.02058132,-0.023296314,0.026941949
1.2905,0.029916689,0.03880553,0.042347653,-0.0071368251,-0.69209184,-0.0081604646,0.72172804,-0.01703585,-0.0094263536,0.019615024
1.3005,0.029850132,0.038825319,0.042671289,-0.0052152771,-0.69043923,-0.0066613448,0.72334093,-0.01072696,0.0099169182,0.038617502
1.3105,0.029839583,0.039000576,0.043063918,-0.0030476386,-0.68858469,-0.0050416697,0.725132,-0.0063480279,0.022735137,0.040474149
1.3205,0.029877648,0.039294258,0.043518928,-0.00084974347,-0.68670551,-0.003277786,0.72692784,-0.0025579835,0.033212957,0.045939633
1.3305,0.029963248,0.039711621,0.044015582,0.001438976,-0.6849939,-0.0013737468,0.72854609,0.0013939977,0.047144784,0.052483596
1.3405,0.030091321,0.040237155,0.044543587,0.0037384827,-0.68349291,0.00076203554,0.72994718,0.0037189672,0.055877134,0.052665186
1.3505,0.030246189,0.040826156,0.045093875,0.0058770966,-0.6821549,0.0031577755,0.73117726,0.005505516,0.061330969,0.051628932
1.3605,0.030428571,0.041489807,0.045569347,0.0078188015,-0.68124151,0.0058691655,0.73199346,0.0078256201,0.071294097,0.051096278
1.3705,0.030628299,0.042205158,0.04612408,0.010220351,-0.68070961,0.0081887526,0.73243629,0.0076123339,0.071494906,0.063432416
1.3805,0.03084081,0.042903009,0.046757791,0.013118257,-0.68039606,0.0099775694,0.73265924,0.010478899,0.058851729,0.052458111
1.3905,0.03112316,0.043384663,0.047119125,0.015472462,-0.68099168,0.012419475,0.73202233,0.016037337,0.04242195,0.024582861
1.4005,0.031467209,0.043788046,0.047263239,0.017375597,-0.68247416,0.01531256,0.7305427,0.019136351,0.04313335,0.019350373
1.4105,0.031822916,0.044235987,0.047488611,0.01939357,-0.684327,0.017875253,0.7286981,0.019485313,0.047952077,0.027371346
1.4205,0.032191224,0.04474526,0.047724711,0.021791748,-0.68671969,0.019792665,0.72632599,0.021291667,0.053215014,0.017530334
1.4305,0.032576152,0.045313909,0.047809647,0.024000488,-0.68973963,0.021640666,0.72333595,0.021867275,0.060495301,-0.0036525316
1.4405,0.03296262,0.045930743,0.047640573,0.025435588,-0.69318032,0.02394308,0.71991722,0.022154444,0.065420981,-0.025261585
1.4505,0.033355305,0.046574674,0.047411669,0.026875522,-0.69680517,0.026023407,0.7162842,0.023661087,0.066360094,-0.017118452
1.4605,0.033762122,0.04724211,0.047155519,0.028470363,-0.70049407,0.027745942,0.71255011,0.024680662,0.07036622,-0.032897887
1.4705,0.034174611,0.047926517,0.046845048,0.029838473,-0.70416788,0.02944199,0.70879506,0.026834212,0.070583932,-0.035091683
1.4805,0.034590864,0.048647108,0.046509296,0.03082862,-0.70761744,0.031450572,0.70522196,0.027434041,0.074402388,-0.022154389
1.4905,0.03499882,0.049351878,0.04625696,0.031908478,-0.71067881,0.033220833,0.70200701,0.027012411,0.069681208,-0.014836953
1.5005,0.035383813,0.049986693,0.0461507,0.032843581,-0.71309842,0.034962663,0.69942087,0.026251791,0.060928698,-0.0021745236
1.5105,0.035749086,0.050564993,0.046186843,0.033775146,-0.71483771,0.036657674,0.69751165,0.025798505,0.058164147,0.014905805
1.5205,0.036101655,0.051106447,0.04638334,0.034841849,-0.71591319,0.038245489,0.6962698,0.025796208,0.052585799,0.025041931
1.5305,0.03642558,0.051401122,0.046605713,0.036144851,-0.71684439,0.039115964,0.6951961,0.020442455,-0.0080048692,0.005449719
1.5405,0.03662828,0.050919224,0.046485011,0.036321729,-0.71875036,0.038852627,0.69323093,0.014412634,-0.079053083,-0.03075388
1.5505,0.036737852,0.049893553,0.046027838,0.035399865,-0.72135217,0.037770332,0.69063109,0.010058383,-0.12142667,-0.060458884
1.5605,0.036778617,0.048545149,0.045312951,0.033776117,-0.72431416,0.036028005,0.68769918,0.007111331,-0.1463911,-0.082060091
1.5705,0.036798732,0.046953533,0.044385205,0.031659636,-0.72755008,0.033748582,0.68449221,0.0096488699,-0.17062556,-0.10465872
1.5805,0.036885906,0.045800896,0.043516917,0.030436317,-0.73059209,0.032416823,0.68136479,0.011802238,-0.068307304,-0.07134463
1.5905,0.037085865,0.045395975,0.042938605,0.030624062,-0.73299512,0.032629469,0.67876037,0.017310253,-0.021424359,-0.049451603
1.6005,0.03732578,0.044989974,0.042332285,0.030763235,-0.73530324,0.032763274,0.67624651,0.019760037,-0.069140508,-0.077824028
1.6105,0.037546691,0.044332298,0.041734445,0.030315728,-0.73740806,0.03223089,0.67399664,0.022875807,-0.055054667,-0.028504556
1.6205,0.037787204,0.043745446,0.041693619,0.03012334,-0.73819557,0.032003091,0.67315354,0.024783096,-0.064370966,0.012052476
1.6305,0.038040433,0.04304131,0.041903274,0.029986633,-0.73848364,0.031890434,0.67284896,0.02642607,-0.07594607,0.026594809
1.6405,0.038303315,0.04223796,0.042193371,0.029934851,-0.73867773,0.031747752,0.67264492,0.0266096,-0.083733711,0.029248228
1.6505,0.038536714,0.041188291,0.042199985,0.029372782,-0.73940994,0.030884145,0.67190501,0.026192856,-0.11400524,-0.011410148
1.6605,0.038775961,0.040161385,0.042246199,0.028963282,-0.73964491,0.03012055,0.67169881,0.027240148,-0.095878381,0.012855158
1.6705,0.039000337,0.039158324,0.042270923,0.028570204,-0.73939918,0.029316771,0.67202167,0.025782697,-0.1003851,-0.0012648397
1.6805,0.039211587,0.038215078,0.042289848,0.028228529,-0.7388743,0.028558616,0.67264576,0.024573109,-0.094452355,-0.0029681502
1.6905,0.039406759,0.037323914,0.042300842,0.027953435,-0.73792516,0.027760675,0.6737317,0.024055619,-0.086208261,0.0017016387
1.7005,0.039582755,0.036469506,0.042282829,0.027574479,-0.7366109,0.026897207,0.6752189,0.023109032,-0.080316326,-0.00026323601
1.7105,0.03974679,0.035678719,0.042247028,0.027119285,-0.73515707,0.026114055,0.67685056,0.022022905,-0.074360907,-0.0029649233
1.7205,0.039891545,0.034915868,0.04219185,0.026448225,-0.73342479,0.02531872,0.67878386,0.021723501,-0.075892245,-0.0043655153
1.7305,0.040019582,0.03416616,0.042131046,0.025705736,-0.73143698,0.024287372,0.6809914,0.021165857,-0.068114969,-0.0029641045
1.7405,0.04015807,0.033652384,0.042069792,0.025403167,-0.72936789,0.023265624,0.68325388,0.020855893,-0.021074466,-0.0030888194
1.7505,0.040326717,0.033777868,0.042022007,0.025313212,-0.72697651,0.022643457,0.68582189,0.025245148,0.036757292,-0.011528061
1.7605,0.040529348,0.034397777,0.041954852,0.025157485,-0.72430747,0.022159993,0.68866155,0.028207956,0.080964997,-0.0068851273
1.7705,0.040756457,0.03539437,0.041855333,0.024941321,-0.72158227,0.021790844,0.69153606,0.030206329,0.11452313,-0.011289734
1.7805,0.041030995,0.036723401,0.041747324,0.024699966,-0.7189225,0.021539422,0.69431722,0.03654462,0.14718288,-0.005617836
1.7905,0.041365653,0.038344081,0.04164152,0.024463399,-0.7164215,0.021409014,0.69690991,0.041050388,0.17360782,-0.0093714561
1.8005,0.041746687,0.040188312,0.041528943,0.024255592,-0.71414762,0.021408943,0.69924709,0.044182665,0.19299703,-0.010044191
1.8105,0.042146649,0.042195685,0.04141255,0.024039777,-0.71200584,0.021524782,0.70143172,0.042939098,0.2070671,-0.012417327
1.8205,0.042420535,0.044274691,0.041288098,0.023814928,-0.7097122,0.021695825,0.70375474,0.023396826,0.2101341,-0.017895815
1.8305,0.042565089,0.046353075,0.041148026,0.023587187,-0.70736576,0.021907034,0.7061143,0.015884557,0.20472304,-0.0037564863
1.8405,0.042661276,0.048375076,0.041036178,0.023290492,-0.70507884,0.022163889,0.7083997,0.012564717,0.19985828,-0.014046407
1.8505,0.042687008,0.050174804,0.040965848,0.022841452,-0.70299487,0.022460356,0.71047309,0.00081980276,0.14469149,0.015480391
1.8605,0.042576505,0.051256131,0.041181626,0.021907145,-0.70144908,0.021873407,0.71204692,-0.0067458705,0.081516871,0.022933618
1.8705,0.042399787,0.051847704,0.041351484,0.020624002,-0.70038455,0.020814135,0.71316401,-0.01093031,0.044746554,0.0039973753
1.8805,0.042200427,0.052108347,0.041422765,0.019019601,-0.69963982,0.019717715,0.7139703,-0.010313932,0.013394079,0.010169448
1.8905,0.042020126,0.05215308,0.041499158,0.017317567,-0.69916172,0.018513056,0.714514,-0.0075274887,-0.0016417885,0.0070845565
1.9005,0.041866346,0.052048586,0.041650686,0.01552039,-0.69859259,0.017196864,0.71514459,-0.0039200055,-0.017208294,0.023214621
1.9105,0.041725636,0.051824214,0.041867132,0.013712624,-0.6977404,0.015749538,0.71604627,-0.0027049285,-0.026273398,0.025759846
1.9205,0.041592862,0.0515302,0.04217981,0.011936657,-0.69668263,0.014287238,0.71713786,-0.0019651773,-0.031368671,0.036206331
1.9305,0.041463851,0.051144942,0.042564126,0.010016015,-0.69562358,0.012838079,0.7182219,-0.00058623491,-0.043370604,0.048351539
1.9405,0.041350168,0.0506683,0.043029228,0.0082748667,-0.69461998,0.011053003,0.71924435,0.00034036153,-0.049841723,0.056087871
1.9505,0.041236623,0.050135792,0.043544642,0.0064612298,-0.6935963,0.0094027898,0.72027357,0.00036003895,-0.055287919,0.051786364
1.9605,0.041138712,0.049523466,0.044083795,0.0046632324,-0.69275518,0.0076344772,0.72111734,0.0024391986,-0.065630422,0.051760296
1.9705,0.041065407,0.048838707,0.044645197,0.0029862302,-0.6921377,0.0056367872,0.72173729,0.0048417999,-0.071075032,0.052690101
1.9805,0.041000432,0.048129128,0.045238164,0.001172686,-0.69152122,0.0038988285,0.72234467,0.0057655042,-0.072478012,0.056533942
1.9905,0.040957556,0.047377177,0.045798539,-0.00031510727,-0.69129297,0.0018170779,0.72257223,0.0068531257,-0.078710315,0.050055572
