t,x,y,z,qw,qx,qy,qz,vx,vy,vz
0.6205,0.02030535,0.03614473,0.047187342,-0.0091746965,-0.68234726,-0.007897526,0.73092795,0.034015027,-0.028983647,0.079509334
0.6305,0.020525991,0.035876339,0.048053956,-0.010539028,-0.67958576,-0.0093048755,0.73346134,0.027714922,-0.025919235,0.079298223
0.6405,0.020593966,0.035616323,0.048725918,-0.011911117,-0.67834811,-0.010857785,0.73456387,0.0090992624,-0.025573016,0.052353729
0.6505,0.020540894,0.035362229,0.049126712,-0.013370692,-0.67837427,-0.012490849,0.73448863,-0.00089606765,-0.023515638,0.027289429
0.6605,0.02041338,0.035185405,0.049238592,-0.01472958,-0.67920481,-0.013961347,0.73366814,-0.010773492,-0.012202508,-0.0045027874
0.6705,0.020249238,0.03510714,0.049123091,-0.016034723,-0.68078189,-0.015291551,0.73215099,-0.0094334719,-0.011962871,-0.0069476184
0.6805,0.02013091,0.034927474,0.049107345,-0.017549776,-0.68256709,-0.01684778,0.73041792,-0.0043035387,-0.020746819,0.0023525821
0.6905,0.020032412,0.034767772,0.049064008,-0.0189334,-0.68450704,-0.018353848,0.72852918,-0.0064554181,-0.0097501994,-0.011419475
0.7005,0.019931266,0.034640548,0.049015037,-0.020286853,-0.6864968,-0.019883096,0.72657777,-0.0054275065,-0.0070393774,-0.0033841136
0.7105,0.019841664,0.034699883,0.048938987,-0.021205671,-0.68852929,-0.021210393,0.72458806,-0.0053878785,0.001828622,-0.0066142174
0.7205,0.019763552,0.034794336,0.048855294,-0.022076443,-0.69050523,-0.022377974,0.72264402,-0.0066934872,0.027601705,-0.013718324
0.7305,0.019730766,0.0350035,0.048673216,-0.022798645,-0.69264148,-0.023225141,0.72054743,-2.0925547e-05,0.028495264,-0.022325983
0.7405,0.019779449,0.035558626,0.048400808,-0.022860605,-0.6949843,-0.023370628,0.7182813,0.0023615775,0.077300596,-0.030484073
0.7505,0.01989916,0.036537153,0.048062279,-0.021987792,-0.69744673,-0.022656692,0.71594083,0.0040111273,0.11363463,-0.035699896
0.7605,0.020105074,0.037894186,0.047633919,-0.020328928,-0.70010076,-0.021152667,0.71344112,0.0097324006,0.15219377,-0.047424662
0.7705,0.020402133,0.039585884,0.047108398,-0.017996918,-0.70295454,-0.018919406,0.71075529,0.013540426,0.18125812,-0.056148571
0.7805,0.020766372,0.041525924,0.046508759,-0.015097625,-0.7058884,-0.01609648,0.70797919,0.016310158,0.20213913,-0.063145407
0.7905,0.021183392,0.04357438,0.045791237,-0.011999009,-0.70898856,-0.012973252,0.70499854,0.018903141,0.16447771,-0.072594732
0.8005,0.021468766,0.044682808,0.045099807,-0.010940216,-0.71198701,-0.011741794,0.70200922,0.015150147,0.076414075,-0.065908092
0.8105,0.021719936,0.04545382,0.044407648,-0.010510909,-0.7148955,-0.011071725,0.69906463,0.019820008,0.10317257,-0.075697167
0.8205,0.022083365,0.046617457,0.04365282,-0.0092622072,-0.71786522,-0.0095077408,0.69605556,0.025995293,0.13356784,-0.074026199
0.8305,0.022560611,0.04823026,0.042893887,-0.0071194778,-0.72077516,-0.0069352235,0.69309767,0.031820569,0.18320494,-0.074426064
0.8405,0.023032587,0.049691296,0.042225915,-0.0052828959,-0.72353251,-0.0046288004,0.69025457,0.027581928,0.090395431,-0.053843228
0.8505,0.023405187,0.050578294,0.041689446,-0.0045374947,-0.72605869,-0.0035066994,0.68760883,0.029217169,0.11280197,-0.052045251
0.8605,0.023807869,0.051660999,0.04152392,-0.0038180724,-0.7277309,-0.0024913028,0.68584762,0.034591497,0.10705288,0.007889108
0.8705,0.024200588,0.052702171,0.04172306,-0.0036744114,-0.7286361,-0.0019193934,0.6848885,0.034968394,0.089613028,0.026607378
0.8805,0.024579708,0.05321299,0.041891622,-0.0038589362,-0.72957019,-0.0012646313,0.68389389,0.034708026,0.02765878,-0.0030697559
0.8905,0.02490496,0.05321242,0.04190367,-0.0039975961,-0.73055267,-0.00047984151,0.68284448,0.019580978,-0.020028653,0.010488184
0.9005,0.025050003,0.05281298,0.041964619,-0.0041079762,-0.73104975,-1.0289299e-05,0.68231179,0.0082715975,-0.056189659,0.0045531828
0.9105,0.025100383,0.052045793,0.041990378,-0.004121853,-0.73133526,0.00030513898,0.68200561,0.00038841139,-0.094040546,0.00028510969
0.9205,0.025088929,0.050938894,0.041998378,-0.0041054646,-0.73145297,0.00046622882,0.68187937,-0.0034283566,-0.12434806,0.0025908271
0.9305,0.025046034,0.049548146,0.042003318,-0.0041091868,-0.73144159,0.00046767342,0.68189155,-0.0049378694,-0.15122048,0.0025541788
0.9405,0.024979667,0.04790732,0.041998846,-0.0042185296,-0.73130871,0.00022947935,0.68203352,-0.0058231403,-0.17348054,0.0033219231
0.9505,0.024919665,0.046057826,0.041984573,-0.0045463305,-0.73108449,-0.00018136772,0.68227177,-0.0016390072,-0.19036965,0.0014133006
0.9605,0.024853652,0.044082908,0.041962085,-0.0047489841,-0.73079312,-0.00092700657,0.68258187,-0.0045726382,-0.19923989,0.004446192
0.9705,0.024756768,0.042062309,0.041937471,-0.0051069642,-0.73035092,-0.0016442387,0.68305106,-0.0061435095,-0.19980522,0.00013180054
0.9805,0.02467197,0.04003113,0.041914528,-0.0055577685,-0.72985375,-0.0023269202,0.68357677,-0.0026324855,-0.20283081,0.0011098804
0.9905,0.024632958,0.037992299,0.041893381,-0.0059280508,-0.72944497,-0.00312637,0.68400667,0.001006195,-0.20150706,-0.00010918286
1.0005,0.024605129,0.036007963,0.041864872,-0.0061689504,-0.72900656,-0.0040408892,0.68446698,0.00074731298,-0.19172168,0.0070676839
1.0105,0.024563396,0.034128989,0.041840534,-0.0065803452,-0.72840647,-0.0047130472,0.68509744,-5.1032343e-05,-0.18013735,-0.000727621
1.0205,0.024537141,0.032365799,0.041795014,-0.0069036354,-0.72783304,-0.0053930599,0.68569841,0.0024178138,-0.16898336,-0.0043077453
1.0305,0.024521947,0.030727743,0.04176148,-0.0069719164,-0.72706556,-0.0061600479,0.68650501,0.0016536682,-0.16250258,-0.016107042
1.0405,0.024492785,0.029204157,0.041704925,-0.0072039698,-0.7259977,-0.0067135223,0.68762662,0.0011380921,-0.14484652,-0.0022396927
1.0505,0.024463287,0.027828178,0.041674865,-0.0074509125,-0.72473912,-0.007134909,0.68894614,0.0014047567,-0.13103172,-0.0040406462
1.0605,0.024440179,0.026587388,0.041606428,-0.0075973484,-0.72311689,-0.007576247,0.69064234,0.0034259818,-0.11632969,-0.0032982272
1.0705,0.024431945,0.025541641,0.041503694,-0.0075869365,-0.72103883,-0.0080384672,0.69280648,0.0037268084,-0.080131749,-0.012207069
1.0805,0.024409115,0.025073326,0.041518161,-0.007681712,-0.71902126,-0.0080985816,0.69489844,-0.0002330471,-0.025098914,0.0098023693
1.0905,0.024362201,0.024958323,0.041688737,-0.0076096016,-0.71699595,-0.007908272,0.69699094,-0.0024867869,-0.0015568719,0.02139346
1.1005,0.024313406,0.025007853,0.041921204,-0.0074067403,-0.71484287,-0.0075882971,0.69920472,-0.0024397036,0.010049475,0.024561175
1.1105,0.024268818,0.025151411,0.042161343,-0.0071428115,-0.71271342,-0.0072385622,0.70138161,-0.0022709979,0.017917727,0.023315976
1.1205,0.024228137,0.025362963,0.042407577,-0.0067451687,-0.71048767,-0.0067999553,0.70364447,-0.0025239896,0.023329907,0.025288931
1.1305,0.024190848,0.025632926,0.042633165,-0.0063215251,-0.70814364,-0.0061410817,0.70601339,-0.0025767927,0.030247334,0.020882173
1.1405,0.024168259,0.02596644,0.042757846,-0.0057330621,-0.70589995,-0.0055502913,0.70826661,-0.0012597665,0.033805579,0.014549645
1.1505,0.024158741,0.026319817,0.042911142,-0.0049961385,-0.70365627,-0.0048481574,0.71050643,9.710269e-05,0.036130133,0.0090647453
1.1605,0.024164697,0.026615247,0.043140404,-0.0040219089,-0.7011353,-0.0040668145,0.71300531,0.00041362536,0.023699986,0.031444029
1.1705,0.024188028,0.026813689,0.043525428,-0.0029992348,-0.69829981,-0.0032310504,0.71579182,0.003824168,0.016592054,0.041929599
1.1805,0.024262888,0.027005767,0.044066646,-0.0018092552,-0.69512675,-0.0022668738,0.71888134,0.0098044333,0.020565258,0.06146302
1.1905,0.024398675,0.027223771,0.044749714,-0.00044068569,-0.69164091,-0.001150804,0.7222405,0.015273123,0.02170781,0.071039037
1.2005,0.024589626,0.027449093,0.045470471,0.00085089573,-0.68804984,0.0001338545,0.72566292,0.02036217,0.021604204,0.073520347
1.2105,0.024838269,0.027692238,0.046249124,0.0023665163,-0.6845725,0.0013679639,0.72893965,0.025523866,0.025143072,0.077956767
1.2205,0.02515526,0.027954923,0.047098385,0.0040860966,-0.68127732,0.0025824459,0.73200946,0.032823112,0.025848002,0.087012743
1.2305,0.025549922,0.02822342,0.047970604,0.005541318,-0.67816479,0.0040925292,0.73487758,0.038986517,0.024264134,0.091452102
1.2405,0.025953982,0.02845443,0.048864866,0.0070359238,-0.67590046,0.0056110441,0.73693798,0.025610581,0.021721599,0.078256986
